function_type, m, n, sparsity, sparsity_pattern, generation_time, TF_setup, tacotensor_init, tacotensor_insert, B_pack, c_pack, t_compile, t_assemble, t_compute, computation_time
tf_matmul_with_sparsity_func, 2000, 2000, 0.1, ratio_based, 0.0743770599365, , , , , , , , , 0.0838668346405, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.1, n_per_line, 0.125434160233, , , , , , , , , 0.0828590393066, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.15, ratio_based, 0.0771198272705, , , , , , , , , 0.08318400383, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.15, n_per_line, 0.128718137741, , , , , , , , , 0.0834360122681, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.2, ratio_based, 0.0790989398956, , , , , , , , , 0.0835678577423, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.2, n_per_line, 0.13064289093, , , , , , , , , 0.0828239917755, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.3, ratio_based, 0.0831859111786, , , , , , , , , 0.0831980705261, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.3, n_per_line, 0.135462999344, , , , , , , , , 0.0830638408661, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.5, ratio_based, 0.0874531269073, , , , , , , , , 0.0837578773499, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.5, n_per_line, 0.138294935226, , , , , , , , , 0.0825369358063, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.75, ratio_based, 0.0803208351135, , , , , , , , , 0.0837430953979, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.75, n_per_line, 0.131974935532, , , , , , , , , 0.0829520225525, 
tf_matmul_with_sparsity_func, 2000, 2000, 1.0, ratio_based, 0.0624921321869, , , , , , , , , 0.0844149589539, 
tf_matmul_with_sparsity_func, 2000, 2000, 1.0, n_per_line, 0.110478878021, , , , , , , , , 0.0842800140381, 
tf_matmul_func, 50, 50, 0.01, ratio_based, 0.000175952911377, , , , , , , , , 0.00809907913208, 
tf_matmul_func, 50, 50, 0.01, n_per_line, 0.000785112380981, , , , , , , , , 0.00766801834106, 
tf_matmul_func, 50, 50, 0.03, ratio_based, 0.000176906585693, , , , , , , , , 0.00777316093445, 
tf_matmul_func, 50, 50, 0.03, n_per_line, 0.000769853591919, , , , , , , , , 0.00767302513123, 
tf_matmul_func, 50, 50, 0.05, ratio_based, 0.000179052352905, , , , , , , , , 0.00773501396179, 
tf_matmul_func, 50, 50, 0.05, n_per_line, 0.000821113586426, , , , , , , , , 0.00727200508118, 
tf_matmul_func, 50, 50, 0.1, ratio_based, 0.000183820724487, , , , , , , , , 0.0077052116394, 
tf_matmul_func, 50, 50, 0.1, n_per_line, 0.000820875167847, , , , , , , , , 0.00739502906799, 
tf_matmul_func, 50, 50, 0.15, ratio_based, 0.000181913375854, , , , , , , , , 0.00771403312683, 
tf_matmul_func, 50, 50, 0.15, n_per_line, 0.000834226608276, , , , , , , , , 0.00777697563171, 
tf_matmul_func, 50, 50, 0.2, ratio_based, 0.000185012817383, , , , , , , , , 0.00771689414978, 
tf_matmul_func, 50, 50, 0.2, n_per_line, 0.000808954238892, , , , , , , , , 0.00805020332336, 
tf_matmul_func, 50, 50, 0.3, ratio_based, 0.000184059143066, , , , , , , , , 0.00770807266235, 
tf_matmul_func, 50, 50, 0.3, n_per_line, 0.000825881958008, , , , , , , , , 0.00771498680115, 
tf_matmul_func, 50, 50, 0.5, ratio_based, 0.000190019607544, , , , , , , , , 0.00735402107239, 
tf_matmul_func, 50, 50, 0.5, n_per_line, 0.000818014144897, , , , , , , , , 0.00738096237183, 
tf_matmul_func, 50, 50, 0.75, ratio_based, 0.000185012817383, , , , , , , , , 0.00724601745605, 
tf_matmul_func, 50, 50, 0.75, n_per_line, 0.000797033309937, , , , , , , , , 0.00744199752808, 
tf_matmul_func, 50, 50, 1.0, ratio_based, 0.000171899795532, , , , , , , , , 0.00725197792053, 
tf_matmul_func, 50, 50, 1.0, n_per_line, 0.00075888633728, , , , , , , , , 0.00723695755005, 
tf_matmul_func, 100, 100, 0.01, ratio_based, 0.000292062759399, , , , , , , , , 0.00758004188538, 
tf_matmul_func, 100, 100, 0.01, n_per_line, 0.00151085853577, , , , , , , , , 0.00795197486877, 
tf_matmul_func, 100, 100, 0.03, ratio_based, 0.000288963317871, , , , , , , , , 0.00795388221741, 
tf_matmul_func, 100, 100, 0.03, n_per_line, 0.00153803825378, , , , , , , , , 0.00796699523926, 
tf_matmul_func, 100, 100, 0.05, ratio_based, 0.000293970108032, , , , , , , , , 0.00790596008301, 
tf_matmul_func, 100, 100, 0.05, n_per_line, 0.00153398513794, , , , , , , , , 0.00788998603821, 
tf_matmul_func, 100, 100, 0.1, ratio_based, 0.000301837921143, , , , , , , , , 0.00784111022949, 
tf_matmul_func, 100, 100, 0.1, n_per_line, 0.00157618522644, , , , , , , , , 0.00741982460022, 
tf_matmul_func, 100, 100, 0.15, ratio_based, 0.000308036804199, , , , , , , , , 0.00791883468628, 
tf_matmul_func, 100, 100, 0.15, n_per_line, 0.00159287452698, , , , , , , , , 0.00751113891602, 
tf_matmul_func, 100, 100, 0.2, ratio_based, 0.000316143035889, , , , , , , , , 0.00800180435181, 
tf_matmul_func, 100, 100, 0.2, n_per_line, 0.00156998634338, , , , , , , , , 0.00749087333679, 
tf_matmul_func, 100, 100, 0.3, ratio_based, 0.000325918197632, , , , , , , , , 0.00755500793457, 
tf_matmul_func, 100, 100, 0.3, n_per_line, 0.00152897834778, , , , , , , , , 0.00797200202942, 
tf_matmul_func, 100, 100, 0.5, ratio_based, 0.000331878662109, , , , , , , , , 0.00781106948853, 
tf_matmul_func, 100, 100, 0.5, n_per_line, 0.00155520439148, , , , , , , , , 0.00797080993652, 
tf_matmul_func, 100, 100, 0.75, ratio_based, 0.000319004058838, , , , , , , , , 0.00783395767212, 
tf_matmul_func, 100, 100, 0.75, n_per_line, 0.00153493881226, , , , , , , , , 0.00776791572571, 
tf_matmul_func, 100, 100, 1.0, ratio_based, 0.000265121459961, , , , , , , , , 0.00835108757019, 
tf_matmul_func, 100, 100, 1.0, n_per_line, 0.00145697593689, , , , , , , , , 0.00755882263184, 
tf_matmul_func, 500, 500, 0.01, ratio_based, 0.00537705421448, , , , , , , , , 0.0132880210876, 
tf_matmul_func, 500, 500, 0.01, n_per_line, 0.0133891105652, , , , , , , , , 0.0136320590973, 
tf_matmul_func, 500, 500, 0.03, ratio_based, 0.00552296638489, , , , , , , , , 0.013286113739, 
tf_matmul_func, 500, 500, 0.03, n_per_line, 0.0137150287628, , , , , , , , , 0.0132520198822, 
tf_matmul_func, 500, 500, 0.05, ratio_based, 0.00558805465698, , , , , , , , , 0.0128209590912, 
tf_matmul_func, 500, 500, 0.05, n_per_line, 0.0137791633606, , , , , , , , , 0.0137598514557, 
tf_matmul_func, 500, 500, 0.1, ratio_based, 0.00576496124268, , , , , , , , , 0.0130500793457, 
tf_matmul_func, 500, 500, 0.1, n_per_line, 0.0136849880219, , , , , , , , , 0.0131390094757, 
tf_matmul_func, 500, 500, 0.15, ratio_based, 0.00589799880981, , , , , , , , , 0.0129301548004, 
tf_matmul_func, 500, 500, 0.15, n_per_line, 0.0138959884644, , , , , , , , , 0.0129039287567, 
tf_matmul_func, 500, 500, 0.2, ratio_based, 0.00602912902832, , , , , , , , , 0.0130748748779, 
tf_matmul_func, 500, 500, 0.2, n_per_line, 0.014053106308, , , , , , , , , 0.0137279033661, 
tf_matmul_func, 500, 500, 0.3, ratio_based, 0.00633883476257, , , , , , , , , 0.0128331184387, 
tf_matmul_func, 500, 500, 0.3, n_per_line, 0.0145678520203, , , , , , , , , 0.0132451057434, 
tf_matmul_func, 500, 500, 0.5, ratio_based, 0.00654697418213, , , , , , , , , 0.0128290653229, 
tf_matmul_func, 500, 500, 0.5, n_per_line, 0.0146079063416, , , , , , , , , 0.013808965683, 
tf_matmul_func, 500, 500, 0.75, ratio_based, 0.00612998008728, , , , , , , , , 0.0133481025696, 
tf_matmul_func, 500, 500, 0.75, n_per_line, 0.0141539573669, , , , , , , , , 0.0132369995117, 
tf_matmul_func, 500, 500, 1.0, ratio_based, 0.00503492355347, , , , , , , , , 0.0128300189972, 
tf_matmul_func, 500, 500, 1.0, n_per_line, 0.0126080513, , , , , , , , , 0.0129678249359, 
tf_matmul_func, 1000, 1000, 0.01, ratio_based, 0.0175409317017, , , , , , , , , 0.0243899822235, 
tf_matmul_func, 1000, 1000, 0.01, n_per_line, 0.0371499061584, , , , , , , , , 0.0248050689697, 
tf_matmul_func, 1000, 1000, 0.03, ratio_based, 0.0180921554565, , , , , , , , , 0.0241348743439, 
tf_matmul_func, 1000, 1000, 0.03, n_per_line, 0.0375640392303, , , , , , , , , 0.0253708362579, 
tf_matmul_func, 1000, 1000, 0.05, ratio_based, 0.0183141231537, , , , , , , , , 0.0243849754333, 
tf_matmul_func, 1000, 1000, 0.05, n_per_line, 0.0379409790039, , , , , , , , , 0.0239930152893, 
tf_matmul_func, 1000, 1000, 0.1, ratio_based, 0.0190930366516, , , , , , , , , 0.0243668556213, 
tf_matmul_func, 1000, 1000, 0.1, n_per_line, 0.0383310317993, , , , , , , , , 0.0247957706451, 
tf_matmul_func, 1000, 1000, 0.15, ratio_based, 0.0196051597595, , , , , , , , , 0.0242428779602, 
tf_matmul_func, 1000, 1000, 0.15, n_per_line, 0.0389740467072, , , , , , , , , 0.0253238677979, 
tf_matmul_func, 1000, 1000, 0.2, ratio_based, 0.0204119682312, , , , , , , , , 0.0247950553894, 
tf_matmul_func, 1000, 1000, 0.2, n_per_line, 0.0394878387451, , , , , , , , , 0.0250861644745, 
tf_matmul_func, 1000, 1000, 0.3, ratio_based, 0.0213308334351, , , , , , , , , 0.0246710777283, 
tf_matmul_func, 1000, 1000, 0.3, n_per_line, 0.040363073349, , , , , , , , , 0.0251879692078, 
tf_matmul_func, 1000, 1000, 0.5, ratio_based, 0.0223460197449, , , , , , , , , 0.024384021759, 
tf_matmul_func, 1000, 1000, 0.5, n_per_line, 0.0421440601349, , , , , , , , , 0.0256488323212, 
tf_matmul_func, 1000, 1000, 0.75, ratio_based, 0.0205910205841, , , , , , , , , 0.0253419876099, 
tf_matmul_func, 1000, 1000, 0.75, n_per_line, 0.0404150485992, , , , , , , , , 0.0248749256134, 
tf_matmul_func, 1000, 1000, 1.0, ratio_based, 0.0162739753723, , , , , , , , , 0.0241830348969, 
tf_matmul_func, 1000, 1000, 1.0, n_per_line, 0.0349450111389, , , , , , , , , 0.0244460105896, 
tf_matmul_func, 2000, 2000, 0.01, ratio_based, 0.0686979293823, , , , , , , , , 0.0833640098572, 
tf_matmul_func, 2000, 2000, 0.01, n_per_line, 0.120351076126, , , , , , , , , 0.08331990242, 
tf_matmul_func, 2000, 2000, 0.03, ratio_based, 0.0703451633453, , , , , , , , , 0.08340883255, 
tf_matmul_func, 2000, 2000, 0.03, n_per_line, 0.122182846069, , , , , , , , , 0.0831091403961, 
tf_matmul_func, 2000, 2000, 0.05, ratio_based, 0.0716478824615, , , , , , , , , 0.0831711292267, 
tf_matmul_func, 2000, 2000, 0.05, n_per_line, 0.122193813324, , , , , , , , , 0.0834460258484, 
tf_matmul_func, 2000, 2000, 0.1, ratio_based, 0.0744609832764, , , , , , , , , 0.0837190151215, 
tf_matmul_func, 2000, 2000, 0.1, n_per_line, 0.125684976578, , , , , , , , , 0.0829250812531, 
tf_matmul_func, 2000, 2000, 0.15, ratio_based, 0.0769739151001, , , , , , , , , 0.0835890769958, 
tf_matmul_func, 2000, 2000, 0.15, n_per_line, 0.128034114838, , , , , , , , , 0.0836598873138, 
tf_matmul_func, 2000, 2000, 0.2, ratio_based, 0.0791759490967, , , , , , , , , 0.0830869674683, 
tf_matmul_func, 2000, 2000, 0.2, n_per_line, 0.130535840988, , , , , , , , , 0.0829200744629, 
tf_matmul_func, 2000, 2000, 0.3, ratio_based, 0.0831809043884, , , , , , , , , 0.083172082901, 
tf_matmul_func, 2000, 2000, 0.3, n_per_line, 0.135289907455, , , , , , , , , 0.0829100608826, 
tf_matmul_func, 2000, 2000, 0.5, ratio_based, 0.0873618125916, , , , , , , , , 0.0838150978088, 
tf_matmul_func, 2000, 2000, 0.5, n_per_line, 0.138767004013, , , , , , , , , 0.0831789970398, 
tf_matmul_func, 2000, 2000, 0.75, ratio_based, 0.0803439617157, , , , , , , , , 0.0824000835419, 
tf_matmul_func, 2000, 2000, 0.75, n_per_line, 0.130815029144, , , , , , , , , 0.0831258296967, 
tf_matmul_func, 2000, 2000, 1.0, ratio_based, 0.0622670650482, , , , , , , , , 0.0831351280212, 
tf_matmul_func, 2000, 2000, 1.0, n_per_line, 0.111109018326, , , , , , , , , 0.0833959579468, 
varmatmul_func, 50, 50, 0.01, ratio_based, 0.000177145004272, 0.011264, 0.051608, 0.022763, 0.081409, 0.014331, 55.0799, 0.032964, 0.010839, 0.0636329650879, 
varmatmul_func, 50, 50, 0.01, ratio_based, 0.000177145004272, 0.0109401, 0.0412159, 0.022666, 0.0542641, 0.0145969, 52.9835, 0.035635, 0.00915301, 0.0619559288025, 
varmatmul_func, 50, 50, 0.01, ratio_based, 0.000175952911377, 0.010931, 0.0422189, 0.02242, 0.057418, 0.014272, 57.6835, 0.0346861, 0.00973701, 0.0665190219879, 
varmatmul_func, 50, 50, 0.01, ratio_based, 0.000178098678589, 0.0113959, 0.0555879, 0.023337, 0.0562429, 0.015345, 54.242, 0.036483, 0.00910199, 0.0631759166718, 
varmatmul_func, 50, 50, 0.01, ratio_based, 0.000175952911377, 0.0126871, 0.0425371, 0.021819, 0.080833, 0.014765, 55.3783, 0.036568, 0.011374, 0.0642359256744, 
varmatmul_func, 50, 50, 0.01, n_per_line, 0.000820159912109, 0.010734, 0.043227, 0.02264, 0.109657, 0.016524, 55.3683, 0.0351239, 0.0121419, 0.0641617774963, 
varmatmul_func, 50, 50, 0.01, n_per_line, 0.00079607963562, 0.010954, 0.043298, 0.02274, 0.054976, 0.014807, 52.259, 0.031322, 0.00839603, 0.0609319210052, 
varmatmul_func, 50, 50, 0.01, n_per_line, 0.000834941864014, 0.010812, 0.0454149, 0.0236609, 0.083216, 0.018296, 57.905, 0.035126, 0.012677, 0.0667779445648, 
varmatmul_func, 50, 50, 0.01, n_per_line, 0.000778198242188, 0.010697, 0.053977, 0.023031, 0.0549591, 0.0146589, 54.6245, 0.036082, 0.00927997, 0.0635349750519, 
varmatmul_func, 50, 50, 0.01, n_per_line, 0.000828981399536, 0.0109509, 0.0524651, 0.0225611, 0.081488, 0.014981, 55.5959, 0.0370409, 0.012027, 0.0645258426666, 
varmatmul_func, 50, 50, 0.03, ratio_based, 0.000180959701538, 0.011027, 0.0506279, 0.031276, 0.0952359, 0.0142281, 55.7712, 0.047316, 0.0119281, 0.0648970603943, 
varmatmul_func, 50, 50, 0.03, ratio_based, 0.000180006027222, 0.010538, 0.054091, 0.030145, 0.088587, 0.014498, 53.4537, 0.0352421, 0.00981295, 0.0624420642853, 
varmatmul_func, 50, 50, 0.03, ratio_based, 0.000176191329956, 0.011217, 0.05472, 0.0286111, 0.0904349, 0.0145991, 57.9444, 0.0345631, 0.011229, 0.0669169425964, 
varmatmul_func, 50, 50, 0.03, ratio_based, 0.000172853469849, 0.010657, 0.0446659, 0.028702, 0.087593, 0.014796, 54.2093, 0.0323571, 0.00871897, 0.0629780292511, 
varmatmul_func, 50, 50, 0.03, ratio_based, 0.000176906585693, 0.010469, 0.05426, 0.026289, 0.087895, 0.014256, 55.0451, 0.0349129, 0.011115, 0.0643789768219, 
varmatmul_func, 50, 50, 0.03, n_per_line, 0.000797033309937, 0.010777, 0.052999, 0.030125, 0.090778, 0.013993, 55.605, 0.034121, 0.010963, 0.0645380020142, 
varmatmul_func, 50, 50, 0.03, n_per_line, 0.000818014144897, 0.0111279, 0.052685, 0.0302941, 0.090441, 0.014504, 52.998, 0.03484, 0.00914001, 0.0619840621948, 
varmatmul_func, 50, 50, 0.03, n_per_line, 0.000785827636719, 0.011284, 0.0431299, 0.030025, 0.0861061, 0.014751, 57.3353, 0.035651, 0.010584, 0.0663111209869, 
varmatmul_func, 50, 50, 0.03, n_per_line, 0.000801086425781, 0.010958, 0.0547171, 0.028754, 0.090286, 0.01503, 54.3632, 0.0402319, 0.00925493, 0.063206911087, 
varmatmul_func, 50, 50, 0.03, n_per_line, 0.000799179077148, 0.011456, 0.04467, 0.029487, 0.092761, 0.014362, 55.3304, 0.034362, 0.010599, 0.064356803894, 
varmatmul_func, 50, 50, 0.05, ratio_based, 0.000175952911377, 0.011927, 0.0521101, 0.033356, 0.0957819, 0.014268, 54.6401, 0.0288039, 0.010035, 0.0634088516235, 
varmatmul_func, 50, 50, 0.05, ratio_based, 0.000184059143066, 0.011153, 0.043, 0.03636, 0.11382, 0.014902, 53.0246, 0.039948, 0.00975001, 0.0619969367981, 
varmatmul_func, 50, 50, 0.05, ratio_based, 0.000180006027222, 0.0107419, 0.054751, 0.035519, 0.108325, 0.015568, 57.6915, 0.039142, 0.0122581, 0.066712141037, 
varmatmul_func, 50, 50, 0.05, ratio_based, 0.000176906585693, 0.0106901, 0.0535721, 0.033586, 0.114505, 0.014995, 53.9787, 0.0331631, 0.00975204, 0.0630111694336, 
varmatmul_func, 50, 50, 0.05, ratio_based, 0.000177145004272, 0.0109669, 0.053899, 0.034999, 0.0983191, 0.014697, 55.3958, 0.035985, 0.010507, 0.0644638538361, 
varmatmul_func, 50, 50, 0.05, n_per_line, 0.000789880752563, 0.0109639, 0.055711, 0.034759, 0.100876, 0.014685, 55.0917, 0.0333871, 0.010919, 0.0639929771423, 
varmatmul_func, 50, 50, 0.05, n_per_line, 0.000823974609375, 0.011116, 0.053629, 0.036904, 0.111976, 0.015053, 53.2831, 0.0424349, 0.00947106, 0.0624010562897, 
varmatmul_func, 50, 50, 0.05, n_per_line, 0.00080394744873, 0.010851, 0.0433789, 0.035567, 0.108552, 0.015478, 57.6196, 0.034988, 0.01081, 0.0665290355682, 
varmatmul_func, 50, 50, 0.05, n_per_line, 0.000808000564575, 0.0109409, 0.042817, 0.037728, 0.126228, 0.015151, 54.4745, 0.032547, 0.00945091, 0.0634229183197, 
varmatmul_func, 50, 50, 0.05, n_per_line, 0.000838041305542, 0.0109271, 0.053483, 0.036631, 0.10242, 0.0146101, 54.9608, 0.033963, 0.011224, 0.0640711784363, 
varmatmul_func, 50, 50, 0.1, ratio_based, 0.000181913375854, 0.0108969, 0.044242, 0.049342, 0.121097, 0.014492, 55.428, 0.0356719, 0.011988, 0.0645840167999, 
varmatmul_func, 50, 50, 0.1, ratio_based, 0.000181913375854, 0.0111151, 0.043081, 0.044716, 0.143027, 0.014728, 53.0334, 0.0344629, 0.010133, 0.0619969367981, 
varmatmul_func, 50, 50, 0.1, ratio_based, 0.000179052352905, 0.011317, 0.043749, 0.044677, 0.131388, 0.015443, 58.1259, 0.039304, 0.0106139, 0.0673959255219, 
varmatmul_func, 50, 50, 0.1, ratio_based, 0.000180959701538, 0.011179, 0.043159, 0.045908, 0.181934, 0.0178419, 54.1117, 0.034763, 0.00961304, 0.0631170272827, 
varmatmul_func, 50, 50, 0.1, ratio_based, 0.000193119049072, 0.0126979, 0.051803, 0.0430369, 0.114411, 0.0150189, 55.3885, 0.0366069, 0.010974, 0.0644268989563, 
varmatmul_func, 50, 50, 0.1, n_per_line, 0.000787019729614, 0.010667, 0.0438859, 0.045243, 0.117803, 0.015118, 55.1578, 0.037377, 0.012434, 0.0638060569763, 
varmatmul_func, 50, 50, 0.1, n_per_line, 0.000784158706665, 0.011041, 0.053954, 0.045464, 0.146559, 0.01484, 53.0042, 0.037034, 0.00894904, 0.0620548725128, 
varmatmul_func, 50, 50, 0.1, n_per_line, 0.000792026519775, 0.0112219, 0.042062, 0.0484401, 0.131887, 0.0152271, 57.2919, 0.034286, 0.0103769, 0.0663230419159, 
varmatmul_func, 50, 50, 0.1, n_per_line, 0.000815868377686, 0.010761, 0.042312, 0.051519, 0.198023, 0.0185839, 54.6112, 0.036242, 0.010049, 0.063549041748, 
varmatmul_func, 50, 50, 0.1, n_per_line, 0.000804901123047, 0.011035, 0.043669, 0.0478569, 0.11789, 0.014724, 55.1043, 0.0327101, 0.010199, 0.0640480518341, 
varmatmul_func, 50, 50, 0.15, ratio_based, 0.000181913375854, 0.0113, 0.0545009, 0.062596, 0.136943, 0.014716, 55.4213, 0.0361871, 0.011446, 0.0644519329071, 
varmatmul_func, 50, 50, 0.15, ratio_based, 0.000181913375854, 0.011005, 0.053699, 0.060019, 0.172248, 0.015017, 52.4576, 0.038967, 0.010121, 0.0614590644836, 
varmatmul_func, 50, 50, 0.15, ratio_based, 0.000185012817383, 0.010592, 0.0524701, 0.061445, 0.151921, 0.015874, 58.0852, 0.0341871, 0.010545, 0.0667660236359, 
varmatmul_func, 50, 50, 0.15, ratio_based, 0.000184059143066, 0.0114989, 0.054257, 0.05767, 0.191397, 0.0155599, 54.1906, 0.033877, 0.0106061, 0.0632350444794, 
varmatmul_func, 50, 50, 0.15, ratio_based, 0.000183820724487, 0.011516, 0.054577, 0.060969, 0.137242, 0.015018, 55.1628, 0.037475, 0.011464, 0.0637271404266, 
varmatmul_func, 50, 50, 0.15, n_per_line, 0.00083589553833, 0.0113879, 0.053875, 0.0648891, 0.137282, 0.014787, 55.3878, 0.037339, 0.0114011, 0.0641610622406, 
varmatmul_func, 50, 50, 0.15, n_per_line, 0.000815868377686, 0.011155, 0.0442899, 0.0599051, 0.211508, 0.017936, 52.5708, 0.033227, 0.010378, 0.0613541603088, 
varmatmul_func, 50, 50, 0.15, n_per_line, 0.000820875167847, 0.011789, 0.0436909, 0.082283, 0.151223, 0.0155129, 57.6768, 0.0362711, 0.0107831, 0.0666561126709, 
varmatmul_func, 50, 50, 0.15, n_per_line, 0.000826835632324, 0.0108961, 0.04382, 0.059358, 0.196137, 0.015502, 54.7655, 0.039271, 0.00974596, 0.0638279914856, 
varmatmul_func, 50, 50, 0.15, n_per_line, 0.000829219818115, 0.0112189, 0.042665, 0.064157, 0.136664, 0.0151579, 54.9965, 0.0373111, 0.012108, 0.063973903656, 
varmatmul_func, 50, 50, 0.2, ratio_based, 0.000184059143066, 0.011137, 0.043862, 0.0686599, 0.15016, 0.0150429, 55.2365, 0.036325, 0.0127989, 0.0638949871063, 
varmatmul_func, 50, 50, 0.2, ratio_based, 0.000184059143066, 0.010738, 0.0433359, 0.074368, 0.220301, 0.0151409, 52.7573, 0.0357829, 0.0112301, 0.0615420341492, 
varmatmul_func, 50, 50, 0.2, ratio_based, 0.000185966491699, 0.011549, 0.054798, 0.073053, 0.181956, 0.0156059, 57.5576, 0.039776, 0.0109761, 0.0666329860687, 
varmatmul_func, 50, 50, 0.2, ratio_based, 0.00018310546875, 0.011245, 0.05425, 0.07469, 0.225244, 0.0154971, 54.2773, 0.034339, 0.011467, 0.063127040863, 
varmatmul_func, 50, 50, 0.2, ratio_based, 0.000188827514648, 0.010928, 0.055528, 0.074262, 0.149926, 0.0147949, 55.0261, 0.0352141, 0.010548, 0.0635740756989, 
varmatmul_func, 50, 50, 0.2, n_per_line, 0.000808954238892, 0.010843, 0.0553241, 0.070943, 0.151249, 0.014695, 55.6866, 0.0363879, 0.011957, 0.0647850036621, 
varmatmul_func, 50, 50, 0.2, n_per_line, 0.000818014144897, 0.011086, 0.0431919, 0.07322, 0.214588, 0.014688, 52.3545, 0.0326741, 0.00939405, 0.0610067844391, 
varmatmul_func, 50, 50, 0.2, n_per_line, 0.000822067260742, 0.010798, 0.0435159, 0.073478, 0.17315, 0.015366, 57.0867, 0.03195, 0.011343, 0.0657429695129, 
varmatmul_func, 50, 50, 0.2, n_per_line, 0.000800132751465, 0.011234, 0.053941, 0.0795029, 0.228984, 0.015136, 54.0608, 0.035244, 0.00985599, 0.0631878376007, 
varmatmul_func, 50, 50, 0.2, n_per_line, 0.00081205368042, 0.0111489, 0.042343, 0.0712399, 0.163498, 0.0152119, 55.3317, 0.037001, 0.010826, 0.064423084259, 
varmatmul_func, 50, 50, 0.3, ratio_based, 0.000185966491699, 0.011271, 0.0446299, 0.096633, 0.191321, 0.0150111, 55.0091, 0.035674, 0.011763, 0.0642471313477, 
varmatmul_func, 50, 50, 0.3, ratio_based, 0.000190019607544, 0.0116169, 0.05663, 0.103889, 0.28047, 0.014959, 53.2748, 0.0629799, 0.010249, 0.0625190734863, 
varmatmul_func, 50, 50, 0.3, ratio_based, 0.000185012817383, 0.011444, 0.054316, 0.0966051, 0.221138, 0.0156291, 57.2551, 0.0355639, 0.011102, 0.0661549568176, 
varmatmul_func, 50, 50, 0.3, ratio_based, 0.000186920166016, 0.0111099, 0.0428491, 0.0985789, 0.291849, 0.0156499, 54.4111, 0.043018, 0.0104411, 0.0636720657349, 
varmatmul_func, 50, 50, 0.3, ratio_based, 0.000185966491699, 0.011683, 0.0528049, 0.096312, 0.196175, 0.014673, 55.3629, 0.0342311, 0.012244, 0.0641150474548, 
varmatmul_func, 50, 50, 0.3, n_per_line, 0.000806093215942, 0.010643, 0.0533999, 0.092224, 0.194176, 0.014941, 55.0425, 0.0348691, 0.0108, 0.0642118453979, 
varmatmul_func, 50, 50, 0.3, n_per_line, 0.000802993774414, 0.011075, 0.054872, 0.094548, 0.257645, 0.015226, 53.067, 0.036618, 0.0100061, 0.0623080730438, 
varmatmul_func, 50, 50, 0.3, n_per_line, 0.000813007354736, 0.011687, 0.052627, 0.092937, 0.219434, 0.015515, 59.4459, 0.0425, 0.012481, 0.0681970119476, 
varmatmul_func, 50, 50, 0.3, n_per_line, 0.000787973403931, 0.010509, 0.043071, 0.092713, 0.286126, 0.015677, 53.9086, 0.0323819, 0.00982702, 0.0629141330719, 
varmatmul_func, 50, 50, 0.3, n_per_line, 0.000828981399536, 0.01069, 0.0539299, 0.100781, 0.19797, 0.0153381, 55.9528, 0.033447, 0.0115581, 0.064590215683, 
varmatmul_func, 50, 50, 0.5, ratio_based, 0.000190019607544, 0.011073, 0.042575, 0.140876, 0.264326, 0.015058, 55.0536, 0.0343621, 0.0111419, 0.0642809867859, 
varmatmul_func, 50, 50, 0.5, ratio_based, 0.000190019607544, 0.0108781, 0.0545261, 0.1464, 0.394827, 0.0154289, 52.3934, 0.0306619, 0.0113239, 0.0620920658112, 
varmatmul_func, 50, 50, 0.5, ratio_based, 0.000185966491699, 0.010919, 0.042737, 0.144089, 0.305959, 0.01553, 57.8421, 0.034393, 0.011802, 0.0666749477386, 
varmatmul_func, 50, 50, 0.5, ratio_based, 0.000191926956177, 0.011508, 0.053563, 0.142777, 0.404285, 0.016201, 54.1146, 0.036965, 0.010967, 0.0630831718445, 
varmatmul_func, 50, 50, 0.5, ratio_based, 0.000185966491699, 0.011104, 0.0532089, 0.143511, 0.268302, 0.015566, 55.4557, 0.0412641, 0.012364, 0.0644681453705, 
varmatmul_func, 50, 50, 0.5, n_per_line, 0.000809192657471, 0.0115371, 0.053508, 0.140615, 0.263669, 0.0154281, 55.8683, 0.0349441, 0.011716, 0.0651428699493, 
varmatmul_func, 50, 50, 0.5, n_per_line, 0.000827074050903, 0.011451, 0.055179, 0.144577, 0.392985, 0.0156749, 52.6865, 0.034326, 0.010868, 0.0621960163116, 
varmatmul_func, 50, 50, 0.5, n_per_line, 0.000807046890259, 0.010772, 0.043573, 0.141149, 0.331071, 0.018348, 57.7148, 0.035731, 0.010635, 0.0669729709625, 
varmatmul_func, 50, 50, 0.5, n_per_line, 0.000853061676025, 0.0106241, 0.068256, 0.139061, 0.401075, 0.016308, 54.2555, 0.0344731, 0.011446, 0.0637738704681, 
